"","date","ID","mood","arousal","valence","activity","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.finance","appCat.game","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","appCat.weather"
"587",2014-04-13,"12",5.6,0.6,0,0.0720957333901906,3,0,1033.565,1536.674,745.945,0,0,45.218,70.062,3925.124,130.934,0,5.019,0
"588",2014-04-13,"13",6.6,0.2,0.8,0.151340679418381,0,2,146.259,7617.672,0,0,0,0,256.995,186.559,0,0,0,0
"589",2014-04-13,"14",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"590",2014-04-13,"15",7,2,1,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0
"591",2014-04-13,"16",6.4,0,0.5,0.0454545454545455,1,2,56.887,3.01,0,0,0,0,6.052,46.323,0,0,0,0
"592",2014-04-13,"17",7.2,-0.2,1,0.0687166566740912,0,0,513.44,974.805,3120.553,0,0,0,55.028,2000.465,206.014,0,0,0
"593",2014-04-13,"19",7.2,-0.6,1,0.0945772721404522,6,0,397.434,938.263,0,0,0,0,61.584,226.876,0,0,0,0
"594",2014-04-13,"20",6.8,0,0.6,0,0,0,12.451,0,0,0,569.675,0,0,0,0,0,0,0
"595",2014-04-13,"23",7.2,0.6,1,0.405663780663781,0,0,864.718,3727.789,2749.888,0,303.133,0,145.478,10.827,42.224,346,0,0
"596",2014-04-13,"24",NA,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"597",2014-04-13,"25",6.6,-0.4,0.4,0.0374467994552264,4,0,484.931,1477.612,0,0,0,53.734,48.375,646.166,0,0,0,53.66
"598",2014-04-13,"26",7,-0.2,0,0.0577213765859368,0,0,648.061,734.802,189.519,0,0,0,91.954,4758.654,0,0,0,3.024
"599",2014-04-13,"27",8.75,0.5,1.5,0.0753711685823755,2,1,632.67,751.391,0,0,30.042,0,74.851,762.478,0,0,0,0
"600",2014-04-13,"28",7.2,-0.6,0.75,0.0350778718863817,2,0,1715.904,3653,258.271,0,378.55,0,49.888,2463.232,0,30.054,153.529,106.859
"601",2014-04-13,"29",8.2,0,0.6,0.0673298506284002,0,0,379.8,2326.524,0,0,0,543.576,64.567,3855.098,177.822,0,0,0
"602",2014-04-13,"30",7.2,-1.6,1,0.0812502676861565,1,0,908.253,2086.382,4213.124,24.107,1668.162,47.282,231.505,1711.936,0,0,47.422,0
"603",2014-04-13,"31",6.8,-0.6,1,0.323487478909857,5,1,1556.518,337.851,467.035,0,0,14.316,63.173,30.151,0,0,204.963,0
"604",2014-04-13,"32",8,-1.8,0.6,0.0909800970318092,6,0,308.856,1484.994,455.17,0,0,0,82.591,476.366,32.605,0,0,0
"605",2014-04-13,"33",NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"606",2014-04-14,"1",7.2,-1.2,0.6,0.0860424868836773,1,1,1009.138,6486.284,6265.556,89.323,0,0,145.096,2921.985,29.104,0,986.014,0
"607",2014-04-14,"2",8,0.75,1,0.18523873271181,8,7,607.46,1822.477,95.772,0,0,0,21.182,56.817,0,0,84.488,0
"608",2014-04-14,"3",7,0,0.8,0.0928962657178071,0,1,1808.078,3571.217,1152.669,28.19,0,8.073,58.008,41.365,0,11.226,17.303,0
"609",2014-04-14,"5",6.4,-1.2,0.4,0.102540438579829,0,0,638.612,1757.746,399.087,0,0,0,148.628,1141.03,0,246.393,74.099,0
"610",2014-04-14,"6",7.25,-0.25,0.75,0.171623744327658,2,0,1182.187,3158.604,706.264,0,0,29.434,38.558,1659.802,0,0,0,0
"611",2014-04-14,"7",6.2,-0.2,0.4,0.0316030578898226,2,1,804.442,1780.396,1905.765,0,0,0,91.556,315.377,0,0,0,0
"612",2014-04-14,"8",6.6,0.2,0.6,0.0649030865558515,0,0,89.016,1931.73,81.273,0,0,45.241,122.035,1121.678,0,0,31.393,0
"613",2014-04-14,"9",5.8,-0.2,-0.2,0.104166666666666,1,1,75.483,186.686,466.465,0,0,5.029,25.479,0,77.72,0,0,0
"614",2014-04-14,"12",6.6,-0.4,0.8,0.0881011232176487,1,0,1591.569,1059.707,1737.364,22.081,0,0,74.521,3316.946,0,0,10.109,0
"615",2014-04-14,"13",6.8,-0.6,1,0.261018543203294,0,0,406.662,4689.806,0,0,0,0,200.27,184.123,0,56.776,0,0
"616",2014-04-14,"14",7.5,0,1,0.00588235294117647,0,0,168.59,40.208,0,0,0,0,2939.115,0,0,0,0,0
"617",2014-04-14,"15",7,1,1,0.0636574074074074,1,0,561.055,1987.184,0,0,0,158.011,6.016,109.231,194.88,0,0,0
"618",2014-04-14,"16",7,0.8,1,0.029265873015873,4,0,171.961,81.969,0,0,0,0,0,5.708,0,0,0,0
"619",2014-04-14,"17",7,0.8,1,0.0851143385464617,1,0,449.858,425.944,0,0,0,148.85,49.45,329.445,271.426,0,0,0
"620",2014-04-14,"19",7,0.4,0.8,0.145929021185119,15,0,2913.983,3664.418,0,0,0,0,68.638,208.525,0,42.282,0,0
"621",2014-04-14,"20",6.8,0,0.2,0.005,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"622",2014-04-14,"23",NA,NA,NA,0.329070928474517,0,0,1444.099,5896.411,0,0,4722.529,0,0,49.892,220.173,5.016,0,0
"623",2014-04-14,"24",8,1,1,0.0324754901960784,6,1,633.804,568.68,10.026,0,0,0,161.569,46.421,0,0,0,0
"624",2014-04-14,"25",6.4,0.6,0.2,0.0818373069533844,8,0,1413.672,5374.877,0,0,0,0,203.125,888.251,0,0,0,7.031
"625",2014-04-14,"26",7.4,0.4,0.4,0.0650244499509205,2,0,1143.818,1084.797,174.296,0,0,0,46.363,3623.094,0,0,0,50.385
"626",2014-04-14,"27",7.6,-0.8,0.8,0.0809027777777778,0,0,472.518,497.537,0,0,69.951,0,63.226,39.278,0,0,0,29.347
"627",2014-04-14,"28",6.8,-1,0.5,0.106119599937788,0,1,5240.122,5093.312,38.197,45.421,94.11,0,58.638,1918.339,7.27,0,327.859,66.258
"628",2014-04-14,"29",8,-0.8,1,0.153990568354621,0,0,346.946,2033.1,91.469,0,0,777.132,176.56,5300.716,0,0,0,0
"629",2014-04-14,"30",7.75,-0.25,1,0.177069415228808,0,0,1148.876,5686.542,2055.292,0,676.145,0,153.269,1441.056,0,0,52.786,0
"630",2014-04-14,"31",6.2,-0.8,0,0.123554711571953,0,2,1640.277,1715.03,194.878,6.018,0,11.328,204.19,500.702,0,0,27.689,0
"631",2014-04-14,"32",7.5,0.5,0.5,0.0927647268668214,3,0,1399.116,3543.626,621.171,0,0,0,54.104,0,32.21,0,0,0
"632",2014-04-14,"33",NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"633",2014-04-15,"1",6.4,0,0.8,0.0886514248113766,8,1,1589.319,6224.231,944.522,13.043,0,0,110.415,4762.394,8.363,0,303.901,0
"634",2014-04-15,"2",7.4,-0.4,0.6,0.238535501226197,15,1,140.092,445.917,19.658,0,0,0,0,25.386,0,0,0,0
"635",2014-04-15,"3",7.6,0.2,0.8,0.119554998521391,6,0,726.5,2245.302,1850.042,0,0,6.025,100.235,0,0,12.082,0,0
"636",2014-04-15,"5",7,0.2,0.8,0.0772304025479019,0,0,382.568,4048.645,614.941,0,0,0,595.167,1603.801,0,219.536,11.224,0
"637",2014-04-15,"6",7,-0.4,0.6,0.212037037037037,5,1,1420.442,2715.572,937.962,0,0,71.646,58.973,1842.926,18.202,0,0,12.056
"638",2014-04-15,"7",6,-0.75,0.5,0.0196233378043152,0,0,459.628,5490.562,1236.705,0,0,0,72.477,1464.611,0,0,0,0
"639",2014-04-15,"8",6.4,-0.8,0.6,0.0340909090909091,0,0,313.846,2067.439,36.189,0,0,0,54.181,711.717,0,0,0,0
"640",2014-04-15,"9",6,0,0,0.0885416666666667,1,1,120.665,595.632,1042.797,148.776,0,0,11.277,0,0,0,0,0
"641",2014-04-15,"12",6.8,0.2,1,0.160480002270322,7,0,2349.243,2185.455,210.967,40.322,0,173.566,53.344,3065.173,0,0,5.128,0
"642",2014-04-15,"13",6,-0.8,0.2,0.326412842708909,2,1,2463.737,6787.526,0,0,0,91.275,587.126,219.682,0,0,0,0
"643",2014-04-15,"14",6,-1,0.333333333333333,0.00180799592564298,0,0,3100.845,52.448,0,0,0,0,28.393,15.486,0,0,0,0
"644",2014-04-15,"15",7,-0.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"645",2014-04-15,"16",6.6,0.6,0.5,0.0454545454545455,1,2,121.886,53.148,0,0,0,0,0,35.166,0,0,0,0
"646",2014-04-15,"17",7,0.4,1,0.102236284708848,0,1,1062.857,6498.203,1837.457,0,0,13.126,852.465,1496.619,82.572,0,0,0
"647",2014-04-15,"19",6.4,-1,1,0.130765639589169,4,0,735.272,3383.608,0,0,0,0,113.346,19.202,0,12.671,0,0
"648",2014-04-15,"20",6.8,0,0.6,0.106944444444444,0,0,104.234,421.382,24.137,0,0,0,14.144,135.541,0,0,0,0
"649",2014-04-15,"23",7.25,0,1,0.274929108009513,1,0,2387.003,3920.914,43.211,0,698.193,2386.393,471.44,43.564,201.617,0,0,0
"650",2014-04-15,"24",7.6,-0.6,0.75,0.0756532485875706,3,1,801.111,640.152,0,0,0,0,102.027,545.429,78.393,0,7.113,0
"651",2014-04-15,"25",6.5,-0.25,0,0.0797148597745055,2,1,1243.867,2643.345,0,0,0,0,145.423,248.51,86.227,0,0,33.173
"652",2014-04-15,"26",6.8,0.2,0.4,0.100203061450569,0,4,2653.679,612.097,0,0,0,132.979,57.402,5401.366,0,0,0,0
"653",2014-04-15,"27",7.2,-0.6,0.6,0.0902691689623508,0,0,746.26,2107.479,0,0,141.707,0,87.431,1089.749,294.215,0,0,0
"654",2014-04-15,"28",6.8,-0.2,0.4,0.117258574965426,0,0,3396.787,3102.189,0,153.303,943.384,0,104.314,3156.292,0,0,2.097,43.824
"655",2014-04-15,"29",8.25,-0.5,1,0.176605992089185,0,1,109.163,4330.224,43.16,0,0,818.141,76.426,3903.075,0,0,0,0
"656",2014-04-15,"30",7.6,-1.4,1,0.122327316749486,4,0,1711.254,7380.061,3118.429,77.438,212.981,108.721,3727.716,1677.341,51.313,0,59.119,0
"657",2014-04-15,"31",7,0,0.75,0.168329353247941,1,0,591.423,1140.336,29.955,49.322,0,0,16.063,0,0,0,150.216,0
"658",2014-04-15,"32",8,0,0.5,0.12035484073371,8,2,635.303,1951.846,1036.17,0,0,0,127.472,0,0,0,0,0
"659",2014-04-15,"33",NA,NA,NA,NA,4,1,0,0,0,0,0,0,0,0,0,0,0,0
"660",2014-04-16,"1",7.2,0.75,0.5,0.11766814393493,0,1,1005.906,5193.621,480.579,0,0,0,40.784,1752.748,0,0,209.97,0
"661",2014-04-16,"2",6,-0.5,0,0.0769230769230769,15,1,83.307,0,0,0,0,0,0,0,0,0,0,0
"662",2014-04-16,"3",8,0.8,1,0.114768169214947,2,0,244.239,1454.301,3481.064,18.113,0,33.186,175.38,0,0,38.228,7.662,0
"663",2014-04-16,"5",7.2,-0.6,0.8,0.0848985839908342,0,0,217.259,1053.959,213.689,0,0,0,126.471,420.591,0,0,23.194,0
"664",2014-04-16,"6",7.6,0,0.4,0.130359202504531,1,0,1915.677,6575.278,2435.445,0,0,18.5,65.859,4327.325,80.631,0,0,0
"665",2014-04-16,"7",4.75,-1.25,0,0.105956020361101,2,8,2011.729,5813.764,0,0,0,0,404.782,1015.531,33.254,22.088,0,0
"666",2014-04-16,"8",6.6,-0.6,0.8,0.0685973564143854,0,0,122.282,853.409,22.458,0,0,48.299,45.329,595.55,0,0,33.39,0
"667",2014-04-16,"9",5.5,-0.5,-0.25,0.0155844155844156,0,0,10.121,262.839,419.492,0,0,0,29.612,0,0,0,0,0
"668",2014-04-16,"12",7,0,1,0.157684824086927,2,2,2963.082,2159.475,1060.429,0,0,0,62.984,2199.889,129.132,0,0,0
"669",2014-04-16,"13",6,-0.25,0.75,0.39032634032634,2,0,546.769,4740.041,0,0,0,0,332.408,237.293,0,0,0,0
"670",2014-04-16,"14",6,0.5,0.25,0.0585200746965453,0,0,5338.439,13.135,0,0,0,0,55.264,0,0,0,0,0
"671",2014-04-16,"15",7,0.2,1,0.123900462962963,0,0,1388.655,1761.246,0,0,0,0,37.276,0,0,23.129,0,0
"672",2014-04-16,"16",7.25,1.25,1,0.165571974230069,2,4,284.669,317.696,0,0,0,0,12.13,90.522,0,0,0,0
"673",2014-04-16,"17",7.2,0.8,1,0.112074458510454,2,1,726.914,3662.756,1459.592,0,0,55.257,46.701,1524.953,196.313,0,28.097,0
"674",2014-04-16,"19",6.8,-0.6,1,0.0772135416666667,4,1,218.157,7165.154,0,0,0,0,57.332,354.729,0,0,0,0
"675",2014-04-16,"20",7.2,0.4,0.6,0.00347222222222223,0,1,0,0,0,0,0,0,11.276,0,0,0,0,0
"676",2014-04-16,"23",7.4,0,1,0.388197365685407,2,0,1440.601,4048.946,0,0,155.624,2929.016,143.656,495.169,240.192,62.521,0,0
"677",2014-04-16,"24",7.4,-0.4,0.25,0.103850743728887,6,4,1287.359,2702.527,0,0,0,0,76.541,155.06,113.599,0,0,0
"678",2014-04-16,"25",7.2,0.2,0.6,0.105316025619053,6,3,1146.413,5329.13,60.439,0,0,164.333,283.215,519,22.274,0,0,5.033
"679",2014-04-16,"26",6.8,0.2,0.2,0.0858951914098973,1,1,21037.893,447.612,0,0,0,0,65.404,2437.171,0,149.882,0,0
"680",2014-04-16,"27",7.8,-1.4,1,0.118528244631186,0,0,927.055,2641.498,0,0,113.076,0,102.046,849.533,2053.753,0,0,0
"681",2014-04-16,"28",6.2,0.6,-0.4,0.036623320630453,0,0,3743.343,3213.133,1455.42,76.496,4.053,0,55.218,3590.56,0,0,0,79.236
"682",2014-04-16,"29",7.8,0,1,0.0318895685802131,1,5,336.562,3112.655,2162.963,1.004,0,632.902,129.926,5169.098,410.731,0,0,0
"683",2014-04-16,"30",8.4,-0.4,1.4,0.179748281370641,2,0,1545.424,6107.518,3365.758,12.912,1259.876,0,113.209,1122.412,0,446.635,27.163,0
"684",2014-04-16,"31",6.75,0,0.5,0.150357032956377,3,0,1772.592,2176.3,98.313,156.839,0,83.497,208.362,44.205,0,0,143.472,0
"685",2014-04-16,"32",8.5,0.75,0.75,0.13353057634705,7,0,1230.116,2011.749,2182.14,0,0,0,47.743,363.157,243.929,0,0,0
"686",2014-04-16,"33",7,0.333333333333333,0.333333333333333,0.0829719985735809,5,1,992.258,1107.526,296.785,0,0,0,107.616,4365.201,0,27.135,174.61,0
"687",2014-04-17,"1",6.6,-0.4,0.6,0.0574904631769067,2,0,453.596,12263.845,88.396,0,0,0,53.763,2281.123,0,0,45.33,0
"688",2014-04-17,"2",6.5,0.25,0,0.470085470085471,10,7,2.007,37.601,0,0,0,0,0,0,0,0,0,0
"689",2014-04-17,"3",7.25,0.25,0.75,0.160970480373999,7,2,2251.433,2402.36,2087.488,172.576,0,0,167.096,0,0,104.386,31.331,0
"690",2014-04-17,"5",6.6,0.4,0.6,0.115038455622527,0,0,588.47,4087.878,510.425,0,0,0,86.826,833.708,0,40.053,40.364,0
"691",2014-04-17,"6",6.8,0.2,0.6,0.151670692431562,1,0,621.974,4479.55,3226.611,0,0,297.992,1444.059,2045.995,37.3,0,0,0
"692",2014-04-17,"7",3.8,-1.2,-0.4,0.118090866290019,1,0,1182.357,3915.546,1645.609,0,0,0,75.227,963.19,0,0,0,0
"693",2014-04-17,"8",6.2,-1,0.8,0.0971815674258688,0,0,111.431,1076.686,144.717,0,0,0,188.899,676.225,1114.867,0,3.038,0
"694",2014-04-17,"9",7,0,0.75,0.11045653907496,1,1,31.596,1268.037,651.998,36.512,0,0,32.259,0,43.024,151.641,5.107,0
"695",2014-04-17,"12",6.8,-0.6,0.8,0.13070515282778,2,0,964.944,1760.407,363.642,49.768,0,125.091,49.81,3518.038,262.063,0,5.022,0
"696",2014-04-17,"13",6.4,-1.2,1,0.0414110526038063,2,1,287.691,9418.412,73.766,0,0,66.806,1440.858,334.212,0,0,0,0
"697",2014-04-17,"14",6.2,0,0.4,0.0531600140056023,0,1,12956.375,50.411,0,0,0,77.543,85.616,18.177,0,0,0,0
"698",2014-04-17,"15",6.4,0,0,0.0911458333333332,2,0,1147.198,1445.728,0,0,0,10.038,113.65,63.36,0,0,0,0
"699",2014-04-17,"16",7,-0.6,1,0.117155825496343,3,2,183.071,154.331,0,102.41,0,0,13.199,14.139,0,0,0,0
"700",2014-04-17,"17",7,0.4,1,0.168228372536644,0,2,325.678,1548.69,546.382,0,0,0,43.743,1038.105,0,0,9.668,0
"701",2014-04-17,"19",6.8,-0.8,1,0.101467670401494,1,0,167.766,5377.631,0,0,0,0,47.52,97.947,0,0,0,0
"702",2014-04-17,"20",6.4,-0.4,0.4,0.0160380116959064,0,1,306.671,476.179,65.554,0,496.895,0,0,319.817,0,39.18,0,0
"703",2014-04-17,"23",7.4,1,1.4,0.443356058733249,1,0,890.822,7742.474,364.359,0,356.74,3322.275,510.609,194.5,0,93.297,0,0
"704",2014-04-17,"24",6.75,-1.5,0.25,0.0388152345657903,4,2,5717.161,3035.325,0,0,0,0,59.52,701.305,0,0,7.404,0
"705",2014-04-17,"25",6.5,0,0,0.12758562934372,3,8,3204.224,9939.297,0,0,0,404.332,130.773,5640.388,185.435,0,0,0
"706",2014-04-17,"26",6,0,-0.2,0.0815159185142984,0,0,1599.305,2294.683,0,0,0,0,42.265,2635.341,107.875,0,0,0
"707",2014-04-17,"27",7.6,0.2,0.8,0.100706115779645,2,0,2018.145,1326.581,0,0,112.246,0,107.089,947.82,2643.791,0,0,0
"708",2014-04-17,"28",7.8,-0.5,0.75,0.10720642110259,2,0,2321.38,2112.354,689.76,31.242,158.831,0,63.008,3290.53,0,21.632,0,0
"709",2014-04-17,"29",7.6,0.8,0.8,0.118102279124601,2,4,425.25,9046.069,22.31,0,0,937.623,64.289,3264.7,69.414,0,3.018,0
"710",2014-04-17,"30",7.6,-0.8,1,0.169176324124756,0,0,1751.067,5486.983,7976.674,95.558,1628.345,0,596.767,1798.067,0,120.063,45.539,0
"711",2014-04-17,"31",7,0.6,1,0.176138534486369,1,0,19112.514,2086.443,277.921,69.219,0,17.056,71.537,77.111,0,0,136.101,0
"712",2014-04-17,"32",8.5,0.5,0.5,0.0672055616251388,4,0,1584.392,1255.765,1050.276,0,0,0,17.195,0,149.346,0,0,0
"713",2014-04-17,"33",7.2,-0.6,1.4,0.0722352018239023,2,0,2247.86,855.145,920.187,0,0,0,152.834,6360.373,0,0,273.767,0
"714",2014-04-18,"1",6.8,-0.8,0.8,0.0912081479379139,1,0,1817.211,4912.546,774.354,119.163,0,0,47.789,1645.865,63.874,0,82.577,0
"715",2014-04-18,"2",6.5,0,0,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"716",2014-04-18,"3",7.5,0,1,0.0537648488777769,3,0,1316.505,852.039,3376.894,0,0,183.844,47.282,0,0,15.168,7.954,0
"717",2014-04-18,"5",7.5,0.25,1,0.115167407224606,1,1,1117.956,4163.829,752.675,0,0,0,269.606,881.555,0,192.519,3.028,0
"718",2014-04-18,"6",6.25,-1,0.5,0.140870171246515,3,0,714.672,4137.221,2025.011,0,76.947,10.072,57.885,913.463,331.93,0,0,0
"719",2014-04-18,"7",5.2,-1,-0.4,0.0472701149425287,1,2,906.605,3556.02,1009.281,0,0,0,142.871,644.361,0,0,0,0
"720",2014-04-18,"8",6,-0.4,0.6,0.0490419861447404,0,0,8.937,118.23,0,0,0,0,67.792,678.915,0,0,0,0
"721",2014-04-18,"9",6.6,-1.2,0.6,0.105176767676768,2,1,130.091,516.495,1561.747,80.219,0,72.352,12.053,38.117,22.127,0,3.011,0
"722",2014-04-18,"12",6.6,-0.6,0.8,0.0796675134621672,0,0,938.712,597.713,971.886,9.264,0,0,54.298,3202.391,476.158,0,4.026,0
"723",2014-04-18,"13",3.5,-1,-1,0.140151515151515,0,0,50.071,826.416,0,0,0,0,41.769,52.753,0,0,0,0
"724",2014-04-18,"14",6.5,-1,0,0.0208333333333333,0,0,123.194,39.213,0,0,0,0,28.42,0,0,0,0,0
"725",2014-04-18,"15",6,-0.4,0,0.260513739545997,0,0,256.5,363.985,364.104,0,0,326.21,10.049,0,103.633,0,0,0
"726",2014-04-18,"16",6.8,0,1,0.0104838936164237,0,2,223.559,577.248,1118.142,0,0,0,0,187.469,0,0,0,0
"727",2014-04-18,"17",7,1,1,0.141170066203436,1,0,152.651,1482.053,2022.897,0,0,0,33.187,72.046,0,0,0,0
"728",2014-04-18,"19",6.8,-1,1,0.0649305555555556,3,1,148.654,3381.738,0,0,229.132,0,43.347,0,0,0,0,0
"729",2014-04-18,"20",6.75,0,0.5,0.00526094276094275,0,0,78.833,0,0,0,0,0,0,14.633,0,0,0,0
"730",2014-04-18,"23",7.6,0.4,1,0.441950757575758,1,0,381.828,4227.096,168.134,0,0,0,170.247,54.647,6.017,79.977,166.96,0
"731",2014-04-18,"24",7,0.4,0.8,0.167143931684607,16,1,4139.475,3865.982,3.015,0,0,0,77.82,802.629,0,0,4.048,0
"732",2014-04-18,"25",6.25,-0.25,0,0.0788811283845229,4,6,2405.149,7659.059,0,0,152.409,0,811.62,2004.935,157.3,0,0,0
"733",2014-04-18,"26",7.2,0.6,0.8,0.0768839477251722,0,7,4545.464,3182.322,0,0,0,0,53.724,6203.246,0,0,0,0
"734",2014-04-18,"27",8.6,0,1.4,0.115972222222222,6,0,767.429,1006.05,0,0,36.261,0,54.524,558.164,207.497,0,0,0
"735",2014-04-18,"28",5.8,-0.2,0,0.034751079750808,0,0,2534.024,2410.253,233.807,204.442,974.711,0,51.486,1592.889,143.316,9.035,1304.114,71.178
"736",2014-04-18,"29",8,-0.25,0.25,0.141341870041267,1,1,305.612,2652.033,487.892,0,0,1283.008,102.518,4024.247,64.902,0,4.031,0
"737",2014-04-18,"30",7.4,-1.2,1,0.0382761496458593,0,0,949.387,4686.205,6530.883,40.49,540.616,0,1591.325,3108.953,0,63.287,14.052,0
"738",2014-04-18,"31",6.8,0.2,0.8,0.0948393246187364,4,0,1377.824,3488.497,1976.047,0,0,0,139.957,225.166,0,0,1.02,0
"739",2014-04-18,"32",7,-1,1,0.133754332709234,2,1,868.338,2287.957,3508.627,0,0,0,130.114,159.728,100.335,0,0,0
"740",2014-04-18,"33",7.4,-0.8,0.8,0.0354026367833336,3,1,1533.211,1833.537,675.412,0,0,0,70.61,6178.242,0,0,102.369,0
"741",2014-04-19,"1",7.8,-0.2,1,0.103755038320529,3,2,1077.336,3041.683,812.311,106.235,29.084,0,31.482,1826.683,128.89,0,305.796,0
"742",2014-04-19,"2",5.66666666666667,-0.666666666666667,-0.333333333333333,0.5,1,0,10.09,72.341,0,0,0,0,0,0,0,0,0,0
"743",2014-04-19,"3",7.8,0.6,0.8,0.212396443756069,4,1,117.624,1352.951,275.262,0,0,0,53.494,0,95.651,0,0,0
"744",2014-04-19,"5",7.2,-0.8,0.8,0.0692337800220181,2,0,149.366,1524.03,111.486,0,0,0,112.552,1003.036,0,105.788,40.443,0
"745",2014-04-19,"6",6.8,0.2,0.6,0.0975694444444445,4,0,636.668,2416.131,1237.953,0,0,0,61.891,444.413,116.222,0,0,0
"746",2014-04-19,"7",7,0.25,0.75,0.00312547061835487,0,0,219.009,1155.335,138.522,0,0,0,94.744,384.744,0,0,0,0
"747",2014-04-19,"8",7.8,1.4,1.2,0.0390028943861403,0,0,324.362,840.206,88.565,0,0,0,46.933,1152.078,0,22.302,7.023,0
"748",2014-04-19,"9",8,0.25,1,0.113149350649351,0,0,13.157,761.494,511.192,0,0,4.028,20.803,36.476,475.386,0,0,0
"749",2014-04-19,"12",5.8,0.4,0.4,0.178458523239804,4,2,32874.26,1260.52,658.751,0,0,0,59.983,2851.231,93.026,0,0,0
"750",2014-04-19,"13",7.2,-0.6,1,0.221619822565996,1,0,1480.781,6331.707,392.296,0,0,119.26,537.467,192.804,15.463,0,0,0
"751",2014-04-19,"14",6.75,0.25,1,0.0017390289449113,0,1,111.754,78.107,0,0,0,0,48.378,0,0,0,0,0
"752",2014-04-19,"15",7,-0.2,0.8,0.03125,0,0,328.314,15.068,0,0,0,0,764.67,0,0,0,0,0
"753",2014-04-19,"16",7.2,1.6,1,0.184057971014493,2,2,0,0,0,0,0,0,0,0,0,0,0,0
"754",2014-04-19,"17",7,1,1,0.158809713127442,0,0,78.251,1222.139,757.076,0,0,256.297,43.589,1311.521,0,0,0,0
"755",2014-04-19,"19",6.8,-0.4,0.8,0.110317359138042,6,0,305.36,762.97,0,0,0,0,56.542,323.904,0,8.679,0,0
"756",2014-04-19,"20",7.5,0,1,0.0604512558535548,0,0,73.705,2344.307,0,0,196.45,0,0,35.379,0,3.01,0,0
"757",2014-04-19,"23",7.75,0,1,0.387362637362637,0,0,328.44,1990.909,5.035,0,133.636,0,134.006,0,0,194.065,23.115,0
"758",2014-04-19,"24",7.25,0,1,0.0263526650497597,8,1,670.668,6840.614,0,0,0,0,40.62,1207.72,0,0,0,0
"759",2014-04-19,"25",7.5,-0.75,0,0.139091968637423,7,0,633.943,4307.803,0,0,0,25.15,63.294,36.61,0,0,0,13.036
"760",2014-04-19,"26",8,1,1,0.221340031970318,0,0,11548.789,1058.353,0,0,0,0,42.46,1653.397,0,0,0,0
"761",2014-04-19,"27",7.5,-0.25,0.5,0.0848506069094305,0,0,652.884,3161.791,0,0,275.675,0,82.523,1841.361,0,0,0,0
"762",2014-04-19,"28",6.75,-0.5,0.333333333333333,0.0205451144127611,1,0,976.055,816.547,284.044,24.537,0,0,48.751,2019.869,202.421,18.08,1162.082,22.188
"763",2014-04-19,"29",7,-0.6,0.2,0.0708333333333333,1,3,359.673,2150.765,0,0,0,33283.021,94.424,4294.65,30.28,0,0,0
"764",2014-04-19,"30",7.8,-1.2,1,0.117882305037405,1,0,1226.854,1915.569,4723.602,11.042,1465.452,0,107.617,2388.764,0,179.737,44.178,3.008
"765",2014-04-19,"31",7.8,0.8,1.2,0.477197384513572,4,0,1124.837,1465.596,17.3,0,0,0,45.626,34.089,0,0,103.284,0
"766",2014-04-19,"32",NA,NA,NA,0.0468734532255404,2,0,600.774,374.339,108.147,0,0,0,0,186.998,0,0,0,0
"767",2014-04-19,"33",7.66666666666667,0,1,0.259647166622831,2,0,2988.829,4033.446,661.752,0,0,0,55.455,4373.55,0,0,83.939,0
"768",2014-04-20,"1",7.25,-0.25,0.75,0.0716988995829861,0,0,765.94,4671.301,384.455,0,0,0,34.202,807.731,0,0,121.035,0
"769",2014-04-20,"2",5,-0.666666666666667,0,NA,9,3,0,0,0,0,0,0,0,0,0,0,0,0
"770",2014-04-20,"3",7.5,0.25,1,0.153614932305914,3,2,489.672,964.366,1737.646,0,0,0,49.111,0,10.253,225.16,0,0
"771",2014-04-20,"5",7.2,-1.2,1,0.0280778692221811,0,0,339.96,5060.7,570.049,0,0,0,46.363,1372.611,0,180.368,94.811,0
"772",2014-04-20,"6",8.2,0.6,0.8,0.0308385579937304,0,0,65.319,1344.616,1137.659,0,0,0,52.714,2710.696,0,0,0,0
"773",2014-04-20,"7",3,-2,-1,0.0871527777777778,0,0,251.302,2727.264,1646.623,0,0,0,10.042,1915.207,0,106.449,0,0
"774",2014-04-20,"8",6.4,-1.2,0.8,0.00489934479538943,0,0,2291.839,85.042,173.542,0,0,0,36.373,5824.873,0,17.156,15.074,0
"775",2014-04-20,"9",6.25,0,0.25,0.0427807486631016,0,0,2.012,248.21,210.661,0,0,0,0,267.892,61.328,0,0,0
"776",2014-04-20,"12",6.4,0.4,1,0.217184903791389,0,0,3870.485,624.201,1323.427,0,550.414,82.47,51.321,4152.605,430.585,0,7.142,0
