"","ID","date","beepo","mood","arousal","valence","activity","screen","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.finance","appCat.game","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","appCat.weather"
"5586","31",2014-04-27,1,NA,NA,NA,0.0152777777777778,1455.18300056458,0,0,368.205,553.658,0,0,0,10.033,33.203,0,0,0,489.921,0
"5587","31",2014-04-27,2,7,1,1,0.258333333333333,831.6890001297,0,0,135.685,204.627,484.352,0,0,0,8.022,0,0,0,6.027,0
"5588","31",2014-04-27,3,NA,NA,NA,0.219444444444444,517.282999753952,1,0,280.763,211.035,4.084,0,0,16.191,12.032,213.757,0,0,0,0
"5589","31",2014-04-27,4,8,1,1.5,0.130555555555556,229.248999357223,0,0,61.96,108.355,0,0,0,0,18.092,40.384,0,0,0,0
"5590","31",2014-04-27,5,7,1,1,0.0333333333333333,1009.22799968719,1,0,422.121,426.667,0,0,0,0,160.341,0,0,0,0,0
"5591","31",2014-04-28,1,7,1,1,0.0812500000000001,1720.77499985695,0,0,586.048,680.535,212.29,33.119,0,0,18.377,0,0,0,256.995,0
"5592","31",2014-04-28,2,7,1,1,0.113888888888889,194.070999860763,0,0,40.549,67.252,0,0,0,79.173,7.018,0,0,0,0,0
"5593","31",2014-04-28,3,7,1,1,0.188888888888889,897.313999891281,0,0,306.712,254.61,0,72.246,0,7.035,394.587,0,0,0,0,0
"5594","31",2014-04-28,4,7,1,1,0.188888888888889,1328.76199936867,1,1,364.653,553.346,0,0,0,0,410.401,0,0,0,0,0
"5595","31",2014-04-28,5,6,0,0,0.155555555555556,1219.43799948692,0,0,278.45,195.676,219.14,0,0,0,500.431,25.435,0,0,0,0
"5596","31",2014-04-29,1,NA,NA,NA,0.0715277777777778,1420.1840004921,0,0,307.777,642.94,340.035,28.087,0,10.031,128.535,72.387,0,0,105.522,0
"5597","31",2014-04-29,2,7,1,1,0.127777777777778,525.037000417709,0,0,5.931,501.764,0,0,0,0,17.226,0,0,0,0,0
"5598","31",2014-04-29,3,NA,NA,NA,0.1,608.875999689103,0,2,130.032,288.564,0,66.829,0,0,13.034,110.12,0,0,0,0
"5599","31",2014-04-29,4,7,0,1,0.215977961432507,641.077000379562,1,0,286.156,521.029,0,4.012,0,9.035,10.127,0,0,0,0,0
"5600","31",2014-04-29,5,7,0,1,0.197222222222222,1114.8539993763,1,2,597.914,160.729,17.071,25.125,0,0,169.029,12.069,0,0,0,0
"5601","31",2014-04-30,1,7,1,1,0.0722222222222222,3614.26700043679,0,0,602.982,212.733,154.262,0,0,1.008,268.022,0,0,0,2257.626,0
"5602","31",2014-04-30,2,7,1,1,0.105555555555556,1349.47299957275,1,0,236.881,600.867,0,0,0,64.182,238.887,26.086,0,0,0,0
"5603","31",2014-04-30,3,7,1,1,0.191666666666667,232.494999885559,0,0,121.367,23.98,0,0,0,0,7.174,79.846,0,0,0,0
"5604","31",2014-04-30,4,7,-1,0,0.215038314176245,1008.69600081444,0,0,467.226,404.132,0,0,0,43.373,8.145,30.108,0,0,0,0
"5605","31",2014-04-30,5,7,0,1,0.297222222222222,408.64799952507,0,0,88.414,151.337,44.973,0,0,64.187,12.179,0,47.282,0,0,0
"5606","31",2014-05-01,1,7,1,1,0.0187594879046028,476.601999998093,0,0,171.324,359.433,0,0,0,9.032,6.034,0,0,0,333.055,0
"5607","31",2014-05-01,2,7,1,1,0.085632183908046,375.755000352859,0,3,77.067,278.722,0,0,0,10.309,9.324,0,0,0,0,0
"5608","31",2014-05-01,3,7,1,1,0.0478927203065134,1865.91399931908,0,0,765.232,565.392,37.153,0,0,0,0,0,0,0,0,0
"5609","31",2014-05-01,4,7,0,1,0.039272030651341,1081.0039999485,0,0,450.499,568,0,28.083,0,0,18.559,15.63,0,0,0,0
"5610","31",2014-05-01,5,7,1,1,0.12229938271605,433.248000144959,0,0,237.68,19.253,154.514,11.048,0,0,10.607,0,0,0,0,0
"5611","31",2014-05-02,1,7,1,1,0.126745020052668,725.717000246048,0,0,174.398,179.365,0,0,0,0,0,48.56,0,0,392.87,0
"5612","31",2014-05-02,2,NA,NA,NA,0.602040816326531,8589.17799997329,0,0,67.588,19.084,70.569,0,0,0,7.207,113.321,0,0,10.021,0
"5613","31",2014-05-02,3,7,1,1,0.340450928381963,1287.18200016022,0,0,472.105,833.625,0,0,0,0,9.018,0,0,0,0,0
"5614","31",2014-05-02,4,7,1,1,0.453927203065134,2947.11999988556,1,1,877.745,1368.319,81.482,0,0,36.204,6.038,577.1,0,0,0,0
"5615","31",2014-05-02,5,NA,NA,NA,0.262021072796935,466.578000068665,0,0,222.611,98.345,6.023,26.08,0,0,8.02,14.892,90.475,0,0,0
"5616","31",2014-05-03,1,NA,NA,NA,0.0140804597701149,1607.76300048829,0,0,141.898,261.598,0,0,0,0,101.783,0,0,0,1360.347,0
"5617","31",2014-05-03,2,7.5,1,1,0.0166666666666667,239.31200003624,0,0,151.42,2.004,0,0,0,2.112,27.225,53.183,0,0,16.131,0
"5618","31",2014-05-03,3,8,1,2,0.250322997416021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5619","31",2014-05-03,4,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5620","31",2014-05-03,5,7,1,1,0.0527777777777778,86.5389997959137,0,0,166.154,27.52,0,0,0,0,138.287,0,0,0,0,0
"5621","31",2014-05-04,1,7,0,1,0.00239389233954452,68.1760001182556,0,0,64.037,4.132,0,0,0,0,0,0,0,0,0,0
"5622","31",2014-05-04,2,8,2,1,0.0147366547764323,8.76799988746643,0,0,8.757,0,0,0,0,0,0,0,0,0,0,0
"5623","31",2014-05-04,3,7,0,1,0,62.9010000228882,0,0,62.867,0,0,0,0,0,0,0,0,0,0,0
"5624","31",2014-05-04,4,7,1,1,0.0123456790123457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5625","31",2014-05-04,5,7,1,1,0.0126068376068376,21.1280000209808,0,0,21.111,0,0,0,0,0,0,0,0,0,0,0
"5626","32",2014-03-21,1,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5627","32",2014-03-21,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5628","32",2014-03-21,3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5629","32",2014-03-21,4,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5630","32",2014-03-21,5,NA,NA,NA,NA,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"5631","32",2014-03-22,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5632","32",2014-03-22,2,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"5633","32",2014-03-22,3,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5634","32",2014-03-22,4,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5635","32",2014-03-22,5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5636","32",2014-03-23,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5637","32",2014-03-23,2,NA,NA,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"5638","32",2014-03-23,3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5639","32",2014-03-23,4,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5640","32",2014-03-23,5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5641","32",2014-03-24,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5642","32",2014-03-24,2,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5643","32",2014-03-24,3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5644","32",2014-03-24,4,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5645","32",2014-03-24,5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5646","32",2014-03-25,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5647","32",2014-03-25,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5648","32",2014-03-25,3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5649","32",2014-03-25,4,NA,NA,NA,NA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"5650","32",2014-03-25,5,NA,NA,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"5651","32",2014-03-26,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5652","32",2014-03-26,2,NA,NA,NA,NA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"5653","32",2014-03-26,3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5654","32",2014-03-26,4,NA,NA,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"5655","32",2014-03-26,5,NA,NA,NA,NA,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"5656","32",2014-03-27,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5657","32",2014-03-27,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5658","32",2014-03-27,3,NA,NA,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"5659","32",2014-03-27,4,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5660","32",2014-03-27,5,NA,NA,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"5661","32",2014-03-28,1,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5662","32",2014-03-28,2,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5663","32",2014-03-28,3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5664","32",2014-03-28,4,NA,NA,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"5665","32",2014-03-28,5,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5666","32",2014-03-29,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5667","32",2014-03-29,2,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"5668","32",2014-03-29,3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5669","32",2014-03-29,4,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5670","32",2014-03-29,5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5671","32",2014-03-30,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5672","32",2014-03-30,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5673","32",2014-03-30,3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5674","32",2014-03-30,4,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5675","32",2014-03-30,5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5676","32",2014-03-31,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5677","32",2014-03-31,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5678","32",2014-03-31,3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5679","32",2014-03-31,4,NA,NA,NA,NA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"5680","32",2014-03-31,5,NA,NA,NA,NA,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"5681","32",2014-04-01,1,NA,NA,NA,0,155.602999687195,2,0,0,40.74,54.589,0,0,31.127,15.066,13.199,0,0,0,0
"5682","32",2014-04-01,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5683","32",2014-04-01,3,NA,NA,NA,NA,342.159000396729,0,0,27.195,33.196,213.932,0,0,0,180.265,0,0,0,0,0
"5684","32",2014-04-01,4,8,-1,2,NA,961.911999464035,0,0,46.066,594.035,271.273,0,0,0,46.716,0,0,0,0,0
"5685","32",2014-04-01,5,8,-1,1,NA,1256.06799960136,2,0,185.833,948.433,94.685,0,0,0,23.145,0,0,0,0,0
"5686","32",2014-04-02,1,NA,NA,NA,0.0809407233320277,1385.83599948883,0,0,96.874,843.653,1780.546,0,0,54.259,19.25,0,0,0,0,0
"5687","32",2014-04-02,2,7,0,0.5,0.157209425853494,226.300999879837,1,0,10.113,104.608,96.897,0,0,0,14.155,0,0,0,0,0
"5688","32",2014-04-02,3,NA,NA,NA,0.119444444444444,790.846999168396,1,0,56.169,512.682,217.173,0,0,0,0,0,0,0,0,0
"5689","32",2014-04-02,4,NA,NA,NA,0.693787878787879,809.360999345779,0,0,219.674,500.032,137.65,0,0,0,0,0,0,0,0,0
"5690","32",2014-04-02,5,7,0,-0.5,0.146551724137931,3067.79600048066,3,2,174.609,127.024,391.372,0,0,0,49.577,0,0,0,0,0
"5691","32",2014-04-03,1,NA,NA,NA,0.0611084178032087,1287.38999986649,0,0,16.543,624.151,902.339,0,0,58.17,48.175,0,223.413,0,0,0
"5692","32",2014-04-03,2,8,1,0,0.259071810542399,1033.12699913979,0,0,46.87,730.443,121.307,0,0,0,21.297,0,95.804,0,0,0
"5693","32",2014-04-03,3,9,1,1,0.12000466853408,1255.08199977875,0,0,139.465,937.99,630.268,0,0,0,18.142,0,0,0,0,0
"5694","32",2014-04-03,4,NA,NA,NA,0.0942202889855508,895.851999998092,2,1,81.242,423.804,1186.175,0,0,0,14.011,0,0,0,0,0
"5695","32",2014-04-03,5,7.5,-1.5,0.5,0.190420560747664,455.980999946594,0,0,27.657,196.554,2089.809,0,0,0,11.78,0,0,0,0,0
"5696","32",2014-04-04,1,8,-2,1,0.0473399246704331,1511.17800092697,0,2,152.497,1028.076,285.045,0,0,0,36.47,0,0,0,5.024,0
"5697","32",2014-04-04,2,NA,NA,NA,0.103508771929825,164.519000530243,0,0,38.306,97.126,27.029,0,0,0,1.299,0,0,0,0,0
"5698","32",2014-04-04,3,NA,NA,NA,0.0614406779661017,640.015000343323,0,1,80.871,456.182,92.042,0,0,0,8.082,0,0,0,0,0
"5699","32",2014-04-04,4,8,1,0,0.231615537781378,2299.57699942589,1,0,22.949,1116.018,95.949,0,0,0,12.058,61.324,0,0,0,0
"5700","32",2014-04-04,5,NA,NA,NA,0.00567468366657007,635.311000108719,0,1,20.157,612.245,55.096,0,0,0,0,0,0,0,0,0
"5701","32",2014-04-05,1,NA,NA,NA,0.0098870056497175,934.583000183105,0,0,160.202,553.659,208.553,0,0,0,11.341,0,0,0,0,0
"5702","32",2014-04-05,2,8,1,1,0.0749999999999999,499.598999738693,0,0,0,180.897,81.42,0,0,0,37.302,198.788,0,0,0,0
"5703","32",2014-04-05,3,9,1,1,0.0722222222222223,1586.38900017738,5,0,987.307,249.363,279.366,0,0,0,66.135,0,0,0,0,0
"5704","32",2014-04-05,4,NA,NA,NA,0.118320225851986,532.139000177384,0,0,53.831,266.704,200.566,0,0,0,10.245,0,0,0,0,0
"5705","32",2014-04-05,5,8.5,2,2,0.193765647852061,326.933000087738,0,0,0,245.069,74.961,0,0,0,6.031,0,0,0,0,0
"5706","32",2014-04-06,1,8,-2,0,0.00702653942933106,757.36299943924,0,0,65.082,289.074,287.984,0,0,0,18.11,0,148.609,0,10.029,0
"5707","32",2014-04-06,2,8,-1,0,0.0832375478927204,901.017000198364,0,0,6.023,506.106,224.877,0,0,0,13.152,147.515,0,0,0,0
"5708","32",2014-04-06,3,8,-1,0,0.127777777777778,715.553999423981,0,0,27.554,506.256,171.985,0,0,0,8.053,0,0,0,0,0
"5709","32",2014-04-06,4,7,-1,0,0.19680668140506,1634.95699954033,1,1,78.782,1029.576,361.836,0,0,0,23.393,41.39,95.362,0,0,0
"5710","32",2014-04-06,5,7,-2,0,0.0817209139543024,768.174999237061,0,3,290.733,347.564,121.08,0,0,0,7.099,0,0,0,0,0
"5711","32",2014-04-07,1,8,-1,0,0.0555164779402333,2196.96599936485,1,0,252.618,1547.24,381.658,0,0,0,11.182,0,0,0,0,0
"5712","32",2014-04-07,2,NA,NA,NA,0.147222222222222,86.7210001945495,1,0,76.857,0,1.305,0,0,0,8.165,0,0,0,0,0
"5713","32",2014-04-07,3,6.5,0,-0.5,0.17618477262746,998.5,5,0,204.216,441.94,536.569,0,0,0,17.064,0,90.097,0,0,0
"5714","32",2014-04-07,4,7,-1,-1,0.111106399386219,1510.85000061989,3,5,1006.513,309.447,183.017,0,0,0,6.02,0,0,0,0,0
"5715","32",2014-04-07,5,NA,NA,NA,0.0028735632183908,715.432999610901,1,3,335.536,237.45,108.564,0,0,0,9.748,0,0,0,0,22.431
"5716","32",2014-04-08,1,NA,NA,NA,0.0551836637514387,2210.40700030327,0,0,254.146,1763.05,180.001,0,0,0,8.062,0,0,0,0,0
"5717","32",2014-04-08,2,7,0,0,0.039337909137601,134.622000217438,0,0,0,89.18,34.366,0,0,0,9.332,0,0,0,0,0
"5718","32",2014-04-08,3,8,1,0,0.262161531279178,911.799999713898,0,0,51.21,525.14,303.171,0,0,0,30.085,0,0,0,0,0
"5719","32",2014-04-08,4,8,1,0,0.039272030651341,512.756000757217,0,0,135.689,131.104,815.159,0,0,0,8.044,48.579,0,0,0,0
"5720","32",2014-04-08,5,8,-1,1,0.0114942528735632,394.396000623703,1,0,211.896,164.216,7.815,0,0,0,10.045,0,0,0,0,0
"5721","32",2014-04-09,1,8,1,0,0.00620992198532305,1256.14700031281,2,0,110.721,871.09,185.797,0,0,0,0,0,85.631,0,0,0
"5722","32",2014-04-09,2,7,0,0,0.280710574828222,415.507999897003,1,0,54.669,206.184,2027.507,0,0,0,10.062,0,0,0,0,0
"5723","32",2014-04-09,3,NA,NA,NA,0.106695156695157,378.580000400543,0,0,163.671,105.602,99.817,0,0,0,8.045,0,0,0,0,0
"5724","32",2014-04-09,4,7,0,0,0.226182336182336,677.34400010109,5,0,302.996,303.024,73.225,0,0,0,8.069,0,0,0,0,0
"5725","32",2014-04-09,5,NA,NA,NA,0.0138200183654729,1291.74499964714,7,2,542.266,631.598,118.852,0,0,0,0,0,0,0,0,0
"5726","32",2014-04-10,1,NA,NA,NA,0.0617312376461067,1384.98000049591,0,0,181.187,1058.073,133.944,0,0,0,8.176,0,0,0,0,0
"5727","32",2014-04-10,2,NA,NA,NA,0.111366583310179,193.457999944687,0,0,0,112.618,80.486,0,0,0,0,0,0,0,0,0
"5728","32",2014-04-10,3,7.5,-0.5,0.5,0.117432950191571,1387.66299986839,1,0,52.878,591.885,352.92,0,0,0,49.739,338.005,0,0,0,0
"5729","32",2014-04-10,4,NA,NA,NA,0.168759163001466,1591.76999926567,0,0,14.439,1308.205,271.952,0,0,0,20.315,0,0,0,0,0
"5730","32",2014-04-10,5,9,1,1,0.0385674931129477,217.908000230789,1,0,38.863,167.296,5.102,0,0,0,6.126,0,0,0,0,0
"5731","32",2014-04-11,1,NA,NA,NA,0.127857722112458,964.507000207901,0,0,146.807,647.561,151.851,0,0,0,15.953,0,0,0,0,0
"5732","32",2014-04-11,2,NA,NA,NA,0.14592427774246,46.9130001068115,0,0,7.055,0,0.475,0,0,0,39.22,0,0,0,0,0
"5733","32",2014-04-11,3,6,-1,-1,0.13625860373648,983.167999744415,1,0,206.411,584.207,283.817,0,0,0,6.113,0,0,0,0,0
"5734","32",2014-04-11,4,9,1,1,0.164234549587573,1685.87099933624,4,1,797.703,779.154,97.88,0,0,0,8.197,0,0,0,0,0
"5735","32",2014-04-11,5,8,1,1,0.293376068376068,548.956999778748,1,0,201.097,134.225,55.575,0,0,0,28.605,0,114.418,0,13.118,0
"5736","32",2014-04-12,1,NA,NA,NA,0.0637482807741429,460.316999435425,0,1,114.037,68.134,259.884,0,0,0,17.094,0,0,0,0,0
"5737","32",2014-04-12,2,8,-1,0.5,0.00555555555555557,85.2229998111725,0,0,0,68.578,10.142,0,0,0,6.043,0,0,0,0,0
"5738","32",2014-04-12,3,NA,NA,NA,0.0138888888888889,886.599000215531,0,0,12.354,803.979,58.112,0,0,0,11.048,0,0,0,0,0
"5739","32",2014-04-12,4,9,1,1,0.216902402743111,539.50600028038,0,0,0,300.784,136.938,0,0,0,8.211,92.404,0,0,0,0
"5740","32",2014-04-12,5,9,1,1,0.258181627955639,452.234000205994,5,1,219.167,34.185,189.029,0,0,0,7.107,0,0,0,0,0
"5741","32",2014-04-13,1,7.5,-2,0,0.0457206755381198,485.072999477387,0,0,156.405,58.649,227.804,0,0,0,8.057,0,32.605,0,0,0
"5742","32",2014-04-13,2,NA,NA,NA,0.036962510480297,984.118999958038,0,0,0,459.447,26.203,0,0,0,43.732,442.772,0,0,0,0
"5743","32",2014-04-13,3,8,-2,1,0.180409356725146,558.262000083924,4,0,49.733,396.502,108.848,0,0,0,10.317,0,0,0,0,0
"5744","32",2014-04-13,4,9,-1,1,0.318965517241379,525.214999675751,1,0,70.68,288.088,32.57,0,0,0,9.278,33.594,0,0,0,0
"5745","32",2014-04-13,5,NA,NA,NA,0.0086206896551724,373.695999860764,1,0,32.038,282.308,59.745,0,0,0,11.207,0,0,0,0,0
"5746","32",2014-04-14,1,NA,NA,NA,0.0651675218794394,2134.92399954796,0,0,90.551,1674.063,334.267,0,0,0,0,0,32.21,0,0,0
"5747","32",2014-04-14,2,7,0,0,0.141843135965393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5748","32",2014-04-14,3,NA,NA,NA,0.139642184557439,755.440999746323,0,0,18.44,652.024,48.358,0,0,0,31.384,0,0,0,0,0
"5749","32",2014-04-14,4,8,1,1,0.171543603475179,2419.89599967003,1,0,947.929,545.227,158.706,0,0,0,22.72,0,0,0,0,0
"5750","32",2014-04-14,5,NA,NA,NA,0.0284188034188034,1095.5499997139,2,0,342.196,672.312,79.84,0,0,0,0,0,0,0,0,0
"5751","32",2014-04-15,1,NA,NA,NA,0.0566578732491677,2520.71899962425,3,1,215.532,646.706,235.155,0,0,0,13.148,0,0,0,0,0
"5752","32",2014-04-15,2,NA,NA,NA,0.101988336318134,205.593999862671,0,0,20.687,151.131,32.542,0,0,0,0,0,0,0,0,0
"5753","32",2014-04-15,3,NA,NA,NA,0.143907071887785,1004.2429997921,0,0,14.068,570.917,455.837,0,0,0,108.055,0,0,0,0,0
"5754","32",2014-04-15,4,7,0,0,0.308213059234994,861.914000034331,0,0,126.045,578.839,147.118,0,0,0,6.269,0,0,0,0,0
"5755","32",2014-04-15,5,9,0,1,0.182098765432099,427.927000522613,5,1,258.971,4.253,165.518,0,0,0,0,0,0,0,0,0
"5756","32",2014-04-16,1,NA,NA,NA,0.0836062643193785,1995.02700018883,3,0,117.128,886.452,1664.917,0,0,0,9.184,363.157,160.6,0,0,0
"5757","32",2014-04-16,2,9,1,1,0.159631866450048,99.9340000152588,0,0,0,56.308,28.782,0,0,0,14.305,0,0,0,0,0
"5758","32",2014-04-16,3,NA,NA,NA,0.128231717474596,742.378999710082,0,0,163.681,275.709,293.203,0,0,0,8.036,0,0,0,0,0
"5759","32",2014-04-16,4,8.5,1,1,0.334745762711864,767.723000049591,1,0,49.582,566.905,139.615,0,0,0,10.18,0,0,0,0,0
"5760","32",2014-04-16,5,8,0,0,0.111210206862381,641.169999837875,3,0,899.725,226.375,55.623,0,0,0,6.038,0,83.329,0,0,0
"5761","32",2014-04-17,1,NA,NA,NA,0.0506397474243935,909.450999736787,1,0,178.322,371.739,800.42,0,0,0,0,0,0,0,0,0
"5762","32",2014-04-17,2,8,0,0,0,178.080000162125,0,0,33.897,131.313,5.024,0,0,0,7.086,0,0,0,0,0
"5763","32",2014-04-17,3,9,1,1,0.207755754199594,2336.12299990654,1,0,1192.698,189.399,5.063,0,0,0,10.109,0,54.637,0,0,0
"5764","32",2014-04-17,4,NA,NA,NA,0.127329749103943,744.6380007267,0,0,0,470.272,221.593,0,0,0,0,0,94.709,0,0,0
"5765","32",2014-04-17,5,NA,NA,NA,0,291.519999980927,2,0,179.475,93.042,18.176,0,0,0,0,0,0,0,0,0
"5766","32",2014-04-18,1,NA,NA,NA,0.0875632450905789,1427.17899990082,0,0,238.505,972.708,3172.563,0,0,0,0,7.189,100.335,0,0,0
"5767","32",2014-04-18,2,NA,NA,NA,0.106492884510126,438.388000011444,0,0,25.833,221.785,69.217,0,0,0,113.757,0,0,0,0,0
"5768","32",2014-04-18,3,7,-1,1,0.152775461032341,1192.16700029373,0,0,0,441.029,111.515,0,0,0,16.357,0,0,0,0,0
"5769","32",2014-04-18,4,NA,NA,NA,0.16207729468599,4077.87299966812,1,0,48.996,111.72,23.042,0,0,0,0,0,0,0,0,0
"5770","32",2014-04-18,5,NA,NA,NA,0.2984360410831,1134.96400046349,1,1,555.004,540.715,132.29,0,0,0,0,152.539,0,0,0,0
"5771","32",2014-04-19,1,NA,NA,NA,0.00478675136116152,194.250999927521,0,0,56.644,90.305,46.671,0,0,0,0,0,0,0,0,0
"5772","32",2014-04-19,2,NA,NA,NA,0,25.6349999904633,1,0,25.616,0,0,0,0,0,0,0,0,0,0,0
"5773","32",2014-04-19,3,NA,NA,NA,0.18421052631579,165.80999994278,1,0,102.729,39.532,21.065,0,0,0,0,0,0,0,0,0
"5774","32",2014-04-19,4,NA,NA,NA,0.171630094043887,890.985000133514,0,0,415.785,244.502,40.411,0,0,0,0,186.998,0,0,0,0
"5775","32",2014-04-19,5,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5776","32",2014-04-20,1,6,-2,-1,0.0129130185532625,1647.51900005341,0,0,112.17,861.498,120.841,0,0,0,15.76,0,0,0,0,0
"5777","32",2014-04-20,2,NA,NA,NA,0.272959033303861,706.692999839783,0,0,54.914,572.868,78.282,0,0,0,0,0,0,0,0,0
"5778","32",2014-04-20,3,NA,NA,NA,0.086098820058997,253.34500002861,0,0,0,220.129,32.761,0,0,0,0,0,0,0,0,0
"5779","32",2014-04-20,4,NA,NA,NA,0.0185185185185185,17.6129999160767,0,0,0,0,17.608,0,0,0,0,0,0,0,0,0
"5780","32",2014-04-20,5,NA,NA,NA,0.0181818181818182,14.5829999446869,0,0,14.581,0,0,0,0,0,0,0,0,0,0,0
"5781","32",2014-04-21,1,7,-2,0,0.00416666666666667,934.762999773025,0,0,34.946,831.092,67.189,0,0,0,0,0,0,0,0,0
"5782","32",2014-04-21,2,8,-1,0,0.024404385410078,1726.47800016403,0,0,15.389,1749.844,5.331,0,0,0,16.199,0,0,0,0,0
"5783","32",2014-04-21,3,7,-2,0,0.0634768330454,451.118000507355,0,0,47.516,319.094,74.799,0,0,0,8.027,0,0,0,0,0
"5784","32",2014-04-21,4,NA,NA,NA,0.12877700285923,826.512999773025,1,0,24.11,435.6,131.21,0,0,0,11.277,0,0,0,0,0
"5785","32",2014-04-21,5,NA,NA,NA,0,218.612000226975,0,0,0,206.839,10.817,0,0,0,0,0,0,0,0,0
"5786","32",2014-04-22,1,NA,NA,NA,0.063986243829043,4694.47800016403,1,0,101.611,1509.676,218.332,0,0,0,0,595.034,169.197,0,0,0
